Customer ID,Recency,Frequency,Monetary,Cluster,Segment
12984,19,1,97.5,3,New / Developing Customers
12985,1,2,1239.38,3,New / Developing Customers
12986,429,10,2729.84,1,At-Risk Customers
12987,74,5,1312.21,1,At-Risk Customers
12988,292,1,505.82,4,Dormant Customers
12989,3,33,13551.75,0,Champions
12990,31,7,955.5,2,Loyal Customers
12991,23,3,764.82,3,New / Developing Customers
12992,725,1,93.35000000000001,4,Dormant Customers
12993,23,8,1259.6299999999999,2,Loyal Customers
12994,4,3,974.4200000000001,3,New / Developing Customers
12995,85,1,211.32,4,Dormant Customers
12996,376,1,355.5,4,Dormant Customers
12997,22,8,2110.91,2,Loyal Customers
12998,493,3,920.08,1,At-Risk Customers
12999,196,3,455.88,1,At-Risk Customers
13000,107,4,1032.5,1,At-Risk Customers
13001,4,33,24042.65,0,Champions
13002,318,3,414.13,1,At-Risk Customers
13003,106,3,149.05,4,Dormant Customers
13004,12,36,11650.85,0,Champions
13005,174,4,999.68,1,At-Risk Customers
13006,56,1,81.57,4,Dormant Customers
13007,580,1,175.25,4,Dormant Customers
13008,323,3,612.13,1,At-Risk Customers
13009,673,1,234.0,4,Dormant Customers
13010,374,2,330.12,4,Dormant Customers
13011,372,1,50.550000000000004,4,Dormant Customers
13012,9,11,2957.83,2,Loyal Customers
13013,1,29,11097.43,0,Champions
13014,11,11,5381.08,2,Loyal Customers
13015,53,11,6579.78,2,Loyal Customers
13016,73,3,789.89,3,New / Developing Customers
13017,7,1,204.0,3,New / Developing Customers
13018,16,35,9763.16,0,Champions
13019,379,6,1229.95,1,At-Risk Customers
13020,563,2,618.96,1,At-Risk Customers
13021,4,17,4887.24,0,Champions
13022,430,1,65.3,4,Dormant Customers
13023,64,3,1449.03,1,At-Risk Customers
13024,471,2,555.87,1,At-Risk Customers
13025,732,1,323.39,4,Dormant Customers
13026,1,9,1733.08,2,Loyal Customers
13027,114,19,17239.2,0,Champions
13028,23,2,661.3199999999999,3,New / Developing Customers
13029,31,5,1927.3,2,Loyal Customers
13030,11,2,752.4399999999999,3,New / Developing Customers
13031,407,5,3292.84,1,At-Risk Customers
13032,52,9,2815.96,2,Loyal Customers
13033,357,2,220.55,4,Dormant Customers
13034,55,3,756.82,3,New / Developing Customers
13035,74,3,1364.2,1,At-Risk Customers
13036,685,1,307.1,4,Dormant Customers
13037,138,12,3914.9500000000003,2,Loyal Customers
13038,80,3,908.46,1,At-Risk Customers
13039,584,4,1010.73,1,At-Risk Customers
13040,9,2,676.99,3,New / Developing Customers
13041,451,4,799.13,1,At-Risk Customers
13042,598,3,1488.59,1,At-Risk Customers
13043,273,1,516.42,4,Dormant Customers
13044,291,11,4848.05,2,Loyal Customers
13045,99,3,808.92,1,At-Risk Customers
13046,31,3,949.25,3,New / Developing Customers
13047,32,24,8428.53,0,Champions
13048,14,9,4049.13,2,Loyal Customers
13049,64,4,1408.24,1,At-Risk Customers
13050,15,35,11986.52,0,Champions
13051,579,2,155.8,4,Dormant Customers
13052,212,7,3119.33,1,At-Risk Customers
13053,622,1,127.65,4,Dormant Customers
13055,78,4,2321.11,1,At-Risk Customers
13056,551,1,209.48,4,Dormant Customers
13057,530,3,709.59,1,At-Risk Customers
13058,25,3,271.40000000000003,3,New / Developing Customers
13059,250,10,2291.77,1,At-Risk Customers
13060,254,1,307.53,4,Dormant Customers
13061,72,1,248.61,4,Dormant Customers
13062,191,1,346.98,4,Dormant Customers
13063,481,1,188.4,4,Dormant Customers
13064,13,6,1666.8400000000001,2,Loyal Customers
13065,373,5,1055.05,1,At-Risk Customers
13066,24,2,470.8,3,New / Developing Customers
13067,82,3,508.51,3,New / Developing Customers
13068,10,2,344.0,3,New / Developing Customers
13069,1,38,9284.45,0,Champions
13070,192,4,751.7,1,At-Risk Customers
13071,612,1,129.22,4,Dormant Customers
13072,267,1,177.15,4,Dormant Customers
13073,411,2,418.08,4,Dormant Customers
13074,511,4,1378.74,1,At-Risk Customers
13075,130,1,919.61,1,At-Risk Customers
13076,458,1,135.4,4,Dormant Customers
13077,1,11,2740.65,0,Champions
13078,3,57,29018.06,0,Champions
13079,4,6,419.18,3,New / Developing Customers
13080,179,4,280.73,1,At-Risk Customers
13081,12,28,56838.37,0,Champions
13082,126,21,7335.75,2,Loyal Customers
13083,4,3,395.43,3,New / Developing Customers
13084,492,1,122.39999999999999,4,Dormant Customers
13085,158,8,2433.28,2,Loyal Customers
13086,383,1,439.33000000000004,4,Dormant Customers
13087,726,1,313.64,4,Dormant Customers
13088,417,1,236.11,4,Dormant Customers
13089,3,203,113416.91,0,Champions
13090,9,24,13091.74,0,Champions
13091,28,3,2321.82,3,New / Developing Customers
13092,71,12,2140.28,2,Loyal Customers
13093,276,55,54144.25,0,Champions
13094,21,13,2209.44,2,Loyal Customers
13095,71,1,74.39999999999999,4,Dormant Customers
13096,394,1,419.70000000000005,4,Dormant Customers
13097,33,28,13324.1,0,Champions
13098,1,28,28882.44,0,Champions
13099,99,1,207.35999999999999,4,Dormant Customers
13101,234,4,695.4,1,At-Risk Customers
13102,1,37,11380.1,0,Champions
13103,40,3,709.64,3,New / Developing Customers
13104,3,9,1709.1,2,Loyal Customers
13105,436,1,72.0,4,Dormant Customers
13106,133,2,603.46,1,At-Risk Customers
13107,44,9,5253.07,2,Loyal Customers
13108,373,2,748.46,1,At-Risk Customers
13109,60,3,1134.03,3,New / Developing Customers
13110,31,12,2957.4700000000003,2,Loyal Customers
13111,719,1,321.88000000000005,4,Dormant Customers
13112,541,1,20.6,4,Dormant Customers
13113,1,37,18230.07,0,Champions
13114,731,1,234.38,4,Dormant Customers
13115,12,10,5494.7,2,Loyal Customers
13116,138,1,501.14,4,Dormant Customers
13117,22,18,2255.66,2,Loyal Customers
13118,20,9,2415.41,2,Loyal Customers
13119,669,1,134.9,4,Dormant Customers
13120,239,1,30.599999999999998,4,Dormant Customers
13121,269,1,283.73,4,Dormant Customers
13122,94,2,922.39,1,At-Risk Customers
13123,473,2,506.75,4,Dormant Customers
13124,90,4,4641.66,2,Loyal Customers
13125,524,1,148.62,4,Dormant Customers
13126,5,13,3774.81,0,Champions
13127,78,1,259.17,4,Dormant Customers
13128,631,1,263.5,4,Dormant Customers
13129,452,2,233.25,4,Dormant Customers
13130,94,1,64.0,4,Dormant Customers
13131,23,7,3313.77,2,Loyal Customers
13132,262,1,77.3,4,Dormant Customers
13133,274,3,200.45000000000002,4,Dormant Customers
13134,86,6,2475.23,2,Loyal Customers
13135,197,2,3371.45,1,At-Risk Customers
13136,56,13,6274.56,2,Loyal Customers
13137,11,16,7586.94,0,Champions
13138,22,7,1274.01,2,Loyal Customers
13139,16,8,8202.98,2,Loyal Customers
13140,108,5,1054.92,1,At-Risk Customers
13141,85,17,7656.08,2,Loyal Customers
13142,19,1,307.09,3,New / Developing Customers
13143,585,1,405.1,4,Dormant Customers
13144,333,2,135.35,4,Dormant Customers
13145,40,7,1128.52,2,Loyal Customers
13146,26,1,228.91,3,New / Developing Customers
13147,10,4,712.8000000000001,3,New / Developing Customers
13148,29,26,8497.82,0,Champions
13149,14,4,1676.06,3,New / Developing Customers
13150,484,3,449.96999999999997,1,At-Risk Customers
13151,296,3,2465.21,1,At-Risk Customers
13152,417,7,2146.38,1,At-Risk Customers
13153,6,1,486.22,3,New / Developing Customers
13154,399,3,1624.84,1,At-Risk Customers
13155,33,6,1370.48,2,Loyal Customers
13156,385,3,1586.54,1,At-Risk Customers
13157,49,9,5687.36,2,Loyal Customers
13158,95,5,1508.18,1,At-Risk Customers
13159,9,4,1429.35,3,New / Developing Customers
13160,22,1,91.8,3,New / Developing Customers
13161,313,2,472.13,4,Dormant Customers
13162,122,16,9275.49,2,Loyal Customers
13163,610,1,17.65,4,Dormant Customers
13164,569,2,372.2,4,Dormant Customers
13165,46,3,1451.16,3,New / Developing Customers
13166,283,2,875.93,1,At-Risk Customers
13167,19,5,1125.15,3,New / Developing Customers
13168,36,5,1840.73,2,Loyal Customers
13169,64,3,840.08,3,New / Developing Customers
13170,27,1,108.81,3,New / Developing Customers
13171,22,3,468.41,3,New / Developing Customers
13172,400,1,69.6,4,Dormant Customers
13173,4,11,2399.82,2,Loyal Customers
13174,16,12,7995.36,2,Loyal Customers
13175,582,2,831.45,1,At-Risk Customers
13176,46,1,481.49,3,New / Developing Customers
13177,65,2,512.2,3,New / Developing Customers
13178,26,21,14059.19,0,Champions
13179,619,1,572.3100000000001,4,Dormant Customers
13180,607,1,86.10000000000001,4,Dormant Customers
13181,381,1,359.69,4,Dormant Customers
13182,45,1,121.18,3,New / Developing Customers
13183,8,15,7036.18,0,Champions
13184,15,10,1668.95,2,Loyal Customers
13185,268,1,71.4,4,Dormant Customers
13186,40,3,1575.89,3,New / Developing Customers
13187,337,4,341.36,1,At-Risk Customers
13188,11,1,114.60000000000001,3,New / Developing Customers
13189,19,2,260.68,3,New / Developing Customers
13190,544,3,570.66,1,At-Risk Customers
13191,658,1,164.69,4,Dormant Customers
13192,95,6,2558.58,2,Loyal Customers
13193,61,1,112.08,4,Dormant Customers
13194,136,2,472.78,1,At-Risk Customers
13195,414,1,136.73,4,Dormant Customers
13196,11,7,3068.84,2,Loyal Customers
13197,610,1,373.01000000000005,4,Dormant Customers
13198,10,8,4974.2300000000005,2,Loyal Customers
13199,4,67,15964.210000000001,0,Champions
13200,19,4,870.09,3,New / Developing Customers
13201,502,4,1233.06,1,At-Risk Customers
13202,394,7,1580.3,1,At-Risk Customers
13203,10,10,2648.25,2,Loyal Customers
13204,731,1,966.6600000000001,4,Dormant Customers
13205,443,1,2803.2,1,At-Risk Customers
13206,400,13,8308.19,2,Loyal Customers
13207,15,4,535.86,3,New / Developing Customers
13208,59,9,1976.3,2,Loyal Customers
13209,30,13,8509.51,2,Loyal Customers
13210,94,1,353.48,4,Dormant Customers
13211,10,10,2618.77,2,Loyal Customers
13212,20,3,786.83,3,New / Developing Customers
13213,57,11,3851.52,2,Loyal Customers
13214,418,7,3264.23,1,At-Risk Customers
13215,402,1,81.6,4,Dormant Customers
13216,268,1,333.74,4,Dormant Customers
13217,122,4,666.48,1,At-Risk Customers
13218,127,1,62.63999999999999,4,Dormant Customers
13219,618,1,76.23,4,Dormant Customers
13220,78,5,1336.0900000000001,1,At-Risk Customers
13221,240,2,847.41,1,At-Risk Customers
13222,577,1,88.5,4,Dormant Customers
13223,200,6,969.1200000000001,1,At-Risk Customers
13224,60,2,2155.95,1,At-Risk Customers
13225,3,16,16260.07,0,Champions
13226,273,2,312.46,4,Dormant Customers
13227,202,1,257.7,4,Dormant Customers
13228,81,1,358.0,4,Dormant Customers
13229,226,1,160.95,4,Dormant Customers
13230,4,30,6120.01,0,Champions
13232,13,7,1328.35,2,Loyal Customers
13233,74,4,1176.46,1,At-Risk Customers
13234,673,2,346.5,4,Dormant Customers
13235,212,1,1031.07,1,At-Risk Customers
13236,25,2,744.85,3,New / Developing Customers
13237,388,1,643.0,4,Dormant Customers
13238,17,6,1006.63,2,Loyal Customers
13239,262,5,1594.69,1,At-Risk Customers
13240,96,8,1475.79,2,Loyal Customers
13241,412,1,112.53,4,Dormant Customers
13242,112,7,699.4,1,At-Risk Customers
13243,203,5,1220.38,1,At-Risk Customers
13244,93,1,121.74000000000001,4,Dormant Customers
13245,51,2,989.22,3,New / Developing Customers
13246,18,11,3351.75,2,Loyal Customers
13247,18,4,501.12,3,New / Developing Customers
13248,125,2,465.68,1,At-Risk Customers
13249,92,9,1608.93,2,Loyal Customers
13250,461,2,253.09,4,Dormant Customers
13251,402,1,252.68,4,Dormant Customers
13252,394,2,399.3,4,Dormant Customers
13253,157,4,2951.11,1,At-Risk Customers
13254,376,1,51.410000000000004,4,Dormant Customers
13255,9,3,678.76,3,New / Developing Customers
13257,436,1,149.75,4,Dormant Customers
13258,12,5,1009.43,3,New / Developing Customers
13259,62,9,1402.54,2,Loyal Customers
13260,61,1,557.62,3,New / Developing Customers
13261,269,2,944.1,1,At-Risk Customers
13262,263,3,573.45,1,At-Risk Customers
13263,1,39,8676.2,0,Champions
13264,443,1,722.5600000000001,4,Dormant Customers
13265,53,5,2092.66,2,Loyal Customers
13266,11,19,6135.04,0,Champions
13267,3,36,9429.81,0,Champions
13268,18,11,3174.75,2,Loyal Customers
13269,1,28,8537.32,0,Champions
13270,366,1,590.0,4,Dormant Customers
13271,37,1,211.49,3,New / Developing Customers
13272,31,2,276.56,3,New / Developing Customers
13273,113,1,138.98,4,Dormant Customers
13274,409,1,360.85,4,Dormant Customers
13275,384,2,238.86,4,Dormant Customers
13276,64,5,1891.91,2,Loyal Customers
13277,16,7,523.3,3,New / Developing Customers
13278,41,4,1435.85,3,New / Developing Customers
13279,78,1,137.75,4,Dormant Customers
13280,122,7,2293.33,2,Loyal Customers
13281,439,1,350.85,4,Dormant Customers
13282,18,4,1313.19,3,New / Developing Customers
13283,60,4,373.36,3,New / Developing Customers
13284,331,1,201.19,4,Dormant Customers
13285,23,6,3364.59,2,Loyal Customers
13286,600,1,734.91,4,Dormant Customers
13287,603,3,781.59,1,At-Risk Customers
13288,443,5,927.61,1,At-Risk Customers
13289,724,1,307.95,4,Dormant Customers
13290,438,1,208.63,4,Dormant Customers
13291,156,11,3270.79,2,Loyal Customers
13292,39,5,994.51,3,New / Developing Customers
13293,392,6,1192.94,1,At-Risk Customers
13294,190,3,1689.53,1,At-Risk Customers
13295,360,4,1101.97,1,At-Risk Customers
13296,137,6,792.51,1,At-Risk Customers
13297,8,7,4368.62,2,Loyal Customers
13298,1,1,360.0,3,New / Developing Customers
13299,268,3,1218.7,1,At-Risk Customers
13300,169,3,1285.51,1,At-Risk Customers
13301,104,4,618.09,1,At-Risk Customers
13302,155,2,159.2,4,Dormant Customers
13303,400,1,61.72,4,Dormant Customers
13304,351,4,1217.99,1,At-Risk Customers
13305,4,16,3616.41,0,Champions
13306,430,1,53.65,4,Dormant Customers
13307,120,3,273.34,4,Dormant Customers
13308,23,4,1670.3700000000001,2,Loyal Customers
13309,7,6,1706.3700000000001,2,Loyal Customers
13310,28,5,1541.2,2,Loyal Customers
13311,4,2,598.57,3,New / Developing Customers
13312,451,1,124.75,4,Dormant Customers
13313,22,12,3445.32,2,Loyal Customers
13314,2,3,775.94,3,New / Developing Customers
13315,689,1,310.26,4,Dormant Customers
13316,37,10,12940.82,2,Loyal Customers
13317,66,19,6486.091,2,Loyal Customers
13318,1,3,640.76,3,New / Developing Customers
13319,5,58,21323.22,0,Champions
13320,78,6,2211.6,2,Loyal Customers
13321,72,2,567.36,3,New / Developing Customers
13322,17,1,199.48000000000002,3,New / Developing Customers
13323,3,5,787.85,3,New / Developing Customers
13324,36,18,10513.47,0,Champions
13325,82,1,675.3,3,New / Developing Customers
13326,432,1,281.76,4,Dormant Customers
13327,39,20,9134.48,0,Champions
13328,316,1,1308.48,1,At-Risk Customers
13329,32,8,4808.77,2,Loyal Customers
13330,93,6,2796.1,2,Loyal Customers
13331,402,1,262.4,4,Dormant Customers
13332,14,1,350.9,3,New / Developing Customers
13333,411,3,1015.74,1,At-Risk Customers
13334,82,5,6201.8,2,Loyal Customers
13336,77,1,795.12,3,New / Developing Customers
13337,546,1,1575.26,1,At-Risk Customers
13338,158,4,2445.62,1,At-Risk Customers
13339,201,1,860.12,1,At-Risk Customers
13340,45,12,22100.56,0,Champions
13341,261,1,775.85,4,Dormant Customers
13343,178,1,353.43,4,Dormant Customers
13344,68,3,2511.69,1,At-Risk Customers
13345,288,1,389.5,4,Dormant Customers
13346,463,6,299.4,1,At-Risk Customers
13347,70,1,341.36,3,New / Developing Customers
13348,64,1,233.76,3,New / Developing Customers
13349,11,1,247.32,3,New / Developing Customers
13350,16,2,979.12,3,New / Developing Customers
13351,66,1,373.94,3,New / Developing Customers
13352,60,1,397.97999999999996,3,New / Developing Customers
13354,71,1,743.53,3,New / Developing Customers
13355,122,1,674.7,4,Dormant Customers
13356,80,1,768.24,3,New / Developing Customers
13357,257,5,3805.5099999999998,1,At-Risk Customers
13358,269,1,439.03,4,Dormant Customers
13359,64,2,1043.31,3,New / Developing Customers
13360,432,4,1553.65,1,At-Risk Customers
13361,472,2,1450.5,1,At-Risk Customers
13362,9,7,5394.07,2,Loyal Customers
13363,18,3,1723.86,3,New / Developing Customers
13364,71,1,134.95999999999998,4,Dormant Customers
13365,34,2,2225.37,3,New / Developing Customers
13366,50,1,56.160000000000004,4,Dormant Customers
13367,432,1,510.20000000000005,4,Dormant Customers
13368,257,4,1121.5,1,At-Risk Customers
13369,366,1,308.28000000000003,4,Dormant Customers
13370,372,1,754.87,4,Dormant Customers
13371,505,2,2297.66,1,At-Risk Customers
13372,90,1,378.64,4,Dormant Customers
13373,61,6,7587.1900000000005,2,Loyal Customers
13374,415,2,422.8,4,Dormant Customers
13375,89,2,1792.23,1,At-Risk Customers
13376,99,3,1019.76,1,At-Risk Customers
13377,397,2,1552.88,1,At-Risk Customers
13379,26,3,572.56,3,New / Developing Customers
13380,433,1,62.4,4,Dormant Customers
13381,32,12,8224.37,2,Loyal Customers
13382,281,5,1387.58,1,At-Risk Customers
13383,544,1,305.28000000000003,4,Dormant Customers
13384,31,11,6680.83,2,Loyal Customers
13385,330,1,534.57,4,Dormant Customers
13386,414,2,835.46,1,At-Risk Customers
13387,417,1,186.94,4,Dormant Customers
13388,131,3,1185.65,1,At-Risk Customers
13389,11,3,797.96,3,New / Developing Customers
13390,75,1,544.08,3,New / Developing Customers
13391,204,1,59.8,4,Dormant Customers
13392,677,1,91.14,4,Dormant Customers
13393,584,4,1131.45,1,At-Risk Customers
13394,2,19,6621.7,0,Champions
13395,185,3,1180.23,1,At-Risk Customers
13396,29,2,1360.99,3,New / Developing Customers
13397,73,10,3191.87,2,Loyal Customers
13398,192,2,670.34,1,At-Risk Customers
13399,464,3,275.4,4,Dormant Customers
13400,583,1,310.83,4,Dormant Customers
13402,127,4,1226.8500000000001,1,At-Risk Customers
13403,18,3,229.5,3,New / Developing Customers
13404,1,2,252.49,3,New / Developing Customers
13405,74,6,1213.811,2,Loyal Customers
13406,427,2,568.92,1,At-Risk Customers
13407,579,3,2244.7,1,At-Risk Customers
13408,2,106,50174.782,0,Champions
13410,24,9,2201.96,2,Loyal Customers
13411,107,1,213.55,4,Dormant Customers
13412,620,1,487.34999999999997,4,Dormant Customers
13413,640,6,429.44,1,At-Risk Customers
13414,134,6,2494.14,1,At-Risk Customers
13415,473,4,784.17,1,At-Risk Customers
13416,44,3,940.8000000000001,3,New / Developing Customers
13417,5,6,1669.49,2,Loyal Customers
13418,12,31,11559.66,0,Champions
13419,64,1,221.06,3,New / Developing Customers
13420,150,2,159.85,4,Dormant Customers
13421,40,8,4058.75,2,Loyal Customers
13422,64,1,2626.3,3,New / Developing Customers
13423,429,1,217.03,4,Dormant Customers
13424,450,1,572.77,4,Dormant Customers
13425,108,5,3390.4300000000003,2,Loyal Customers
13426,1,22,8167.38,0,Champions
13427,19,6,1006.53,2,Loyal Customers
13428,10,3,478.54,3,New / Developing Customers
13429,11,4,1006.8,3,New / Developing Customers
13430,19,2,679.45,3,New / Developing Customers
13431,67,8,3316.24,2,Loyal Customers
13432,571,2,439.1,4,Dormant Customers
13433,501,4,658.3199999999999,1,At-Risk Customers
13434,74,5,1666.8600000000001,2,Loyal Customers
13435,5,9,4447.33,2,Loyal Customers
13436,2,1,196.89,3,New / Developing Customers
13437,14,7,3408.06,2,Loyal Customers
13438,547,1,46.5,4,Dormant Customers
13439,255,3,986.61,1,At-Risk Customers
13440,423,7,1295.25,1,At-Risk Customers
